plant,recall@10,recall@20,ndcg@10,ndcg@20,rank_first
Lomatium dasycarpum,0.08333333333333333,0.16666666666666666,0.1100458831490401,0.14440337619707147,3.0
Lonicera caerulea,0.027777777777777776,0.05555555555555555,0.13886244387355456,0.12800192536872637,2.0
Lonicera conjugialis,0.0,1.0,0.0,0.23981246656813146,17.0
Lonicera japonica,0.13157894736842105,0.21052631578947367,0.59839506697425,0.4921139078576169,1.0
Lonicera villosa,0.0,0.0,0.0,0.0,257.0
Lotus corniculatus,0.034482758620689655,0.09482758620689655,0.38589303732090646,0.4964392075027434,2.0
Ludwigia maritima,0.0,0.0,0.0,0.0,1607.0
Luina hypoleuca,0.0,0.0,0.0,0.0,550.0
Lupinus albifrons,0.05555555555555555,0.1111111111111111,0.1100458831490401,0.11486594187573394,3.0
Lupinus arboreus,0.09090909090909091,0.09090909090909091,0.13886244387355456,0.1308303690594047,2.0
Lupinus arbustus,0.0,0.0,0.0,0.0,92.0
Lupinus pusillus,0.0,0.2,0.0,0.09165402792833294,12.0
Lycium barbarum,0.2,0.4,0.21398626473452756,0.3007970409704539,2.0
Lycium berlandieri,0.0,0.0,0.0,0.0,1435.0
Lycium brevipes,0.16666666666666666,0.16666666666666666,0.15130120674940672,0.15130120674940672,3.0
Lycium californicum,0.16666666666666666,0.3333333333333333,0.19092086617893467,0.2703992493855306,2.0
Lycium cooperi,0.375,0.375,0.4695140628038534,0.4695140628038534,1.0
Lycopus americanus,0.0,0.058823529411764705,0.0,0.042585282502424264,12.0
Lysimachia clethroides,0.052083333333333336,0.10416666666666667,0.5645441593704202,0.5453335450349293,1.0
Magnolia virginiana,0.0,0.0,0.0,0.0,30.0
Malacothamnus fasciculatus,0.07142857142857142,0.10714285714285714,0.23365080824310536,0.18485357483735781,2.0
Malacothamnus jonesii,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Malosma laurina,0.044444444444444446,0.06666666666666667,0.35895421017163476,0.2689640772034454,1.0
Malvaviscus arboreus,0.08571428571428572,0.14285714285714285,0.42520843362602384,0.34647256241734553,1.0
Marshallia caespitosa,0.14285714285714285,0.14285714285714285,0.17342765698823945,0.17342765698823945,2.0
Mecardonia acuminata,0.0,0.0,0.0,0.0,191.0
Medeola virginiana,0.0,0.0,0.0,0.0,317.0
Medicago lupulina,0.061224489795918366,0.10204081632653061,0.27584715417186634,0.24844200671263958,2.0
Melilotus officinalis,0.030303030303030304,0.06060606060606061,0.36099027181348736,0.3805290209688848,2.0
Melothria pendula,0.0,0.0,0.0,0.0,30.0
Menyanthes trifoliata,0.0,0.0,0.0,0.0,161.0
Mertensia longiflora,0.0,0.0,0.0,0.0,1448.0
Mertensia virginica,0.08695652173913043,0.13043478260869565,0.535254316775064,0.42017658532278274,1.0
Micranthes occidentalis,0.0,0.0,0.0,0.0,9109.0
Micranthes petiolaris,0.0,0.5,0.0,0.14704034066641014,17.0
Mikania scandens,0.0425531914893617,0.06382978723404255,0.542364015420035,0.4257154150635427,1.0
Mirabilis laevis,0.23529411764705882,0.23529411764705882,0.412449713642891,0.29531130787465737,2.0
Mitella diphylla,0.0,0.0,0.0,0.0,3846.0
Monardella breweri,0.0,0.16666666666666666,0.0,0.07123530534387781,18.0
Monoptilon bellioides,0.0,0.0,0.0,0.0,48.0
Mucronea californica,0.0,0.0,0.0,0.0,11555.0
Muscari neglectum,0.08333333333333333,0.25,0.13886244387355456,0.22721085962612242,2.0
Myosotis discolor,0.0,0.0,0.0,0.0,665.0
Myosotis verna,0.0,0.0,0.0,0.0,25.0
Nabalus albus,0.0,0.0,0.0,0.0,257.0
Nabalus altissimus,0.0,0.0,0.0,0.0,30.0
Nabalus racemosus,0.0,0.2,0.0,0.09165402792833294,12.0
Nabalus trifoliolatus,0.0,0.0,0.0,0.0,30.0
Nandina domestica,0.2,0.4,0.21398626473452756,0.29532111012294726,2.0
Narthecium californicum,0.0,0.0,0.0,0.0,925.0
Nassella pulchra,0.0,0.0,0.0,0.0,1626.0
Navarretia squarrosa,0.0,0.0,0.0,0.0,925.0
Nemophila heterophylla,0.0,0.0,0.0,0.0,5610.0
Neptunia lutea,0.0,0.0,0.0,0.0,191.0
Nigella damascena,0.2,0.2,0.21398626473452756,0.21398626473452756,2.0
Nothochelone nemorosa,0.0,0.0,0.0,0.0,650.0
Oenothera pallida,0.16666666666666666,0.3333333333333333,0.10778915452451093,0.18956387227368296,6.0
Oenothera simulans,0.0,0.0,0.0,0.0,273.0
Oenothera speciosa,0.11864406779661017,0.1694915254237288,0.7314470771099789,0.5800096810230216,1.0
Oenothera suffulta,0.3333333333333333,0.3333333333333333,0.16716045496620227,0.16716045496620227,6.0
Oenothera triloba,0.0,0.0,0.0,0.0,21.0
Opuntia cymochila,0.0,0.0,0.0,0.0,2743.0
Opuntia rufida,0.0,0.0,0.0,0.0,45.0
Orthocarpus cuspidatus,0.0,0.0,0.0,0.0,664.0
Orthocarpus luteus,0.0,0.0,0.0,0.0,664.0
Osmadenia tenella,0.0,0.0,0.0,0.0,852.0
Oxalis californica,0.0,0.3333333333333333,0.0,0.1125388887954676,17.0
Oxydendrum arboreum,0.0,0.125,0.0,0.06835476917178977,12.0
Oxypolis rigidior,0.0,0.06666666666666667,0.0,0.04265230456965119,15.0
Packera paupercula,0.0,0.16666666666666666,0.0,0.09648379770034546,14.0
Palafoxia feayi,0.1,0.1,0.13886244387355456,0.13886244387355456,2.0
Paspalum notatum,0.0,0.0,0.0,0.0,30.0
Pectis papposa,0.15789473684210525,0.21052631578947367,0.32730659600127,0.2549889053644711,2.0
Pedicularis racemosa,0.0,0.0,0.0,0.0,587.0
Pediocactus nigrispinus,0.0,0.0,0.0,0.0,92.0
Pediomelum argophyllum,0.25,0.5,0.24630238874073,0.35179797297584037,2.0
Penstemon confertus,0.0,0.0,0.0,0.0,92.0
Penstemon eatonii,0.0,0.0,0.0,0.0,905.0
Penstemon palmeri,0.0,0.1111111111111111,0.0,0.06351827548012592,12.0
Penstemon spectabilis,0.0,0.0,0.0,0.0,42.0
Perideridia gairdneri,0.0,0.0,0.0,0.0,92.0
Persicaria longiseta,0.11764705882352941,0.23529411764705882,0.2024832320725063,0.22670106913323143,2.0
Persicaria pensylvanica,0.09090909090909091,0.15151515151515152,0.4323181322709948,0.34972693602858923,1.0
Petasites frigidus,0.09090909090909091,0.09090909090909091,0.09478836436955079,0.08930562034683723,4.0
Phacelia hirsuta,0.0,0.0,0.0,0.0,17581.0
Phacelia imbricata,0.0,0.0,0.0,0.0,665.0
Phacelia nemoralis,0.0,0.0,0.0,0.0,92.0
Phacelia parryi,0.0,0.0,0.0,0.0,665.0
Phacelia pedicellata,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Phleum pratense,0.0,0.1,0.0,0.0724476104213654,12.0
Phlox stolonifera,0.0,0.0,0.0,0.0,30.0
Pholistoma membranaceum,0.0,0.0,0.0,0.0,152.0
Phyla nodiflora,0.015873015873015872,0.047619047619047616,0.2122263659729146,0.27702826884051496,2.0
Physalis angulata,0.0,0.0,0.0,0.0,85.0
Physocarpus intermedius,0.125,0.125,0.15958907712489637,0.15958907712489637,2.0
Physocarpus opulifolius,0.028169014084507043,0.056338028169014086,0.23365080824310536,0.21829106622207128,2.0
Physostegia purpurea,0.0,0.0,0.0,0.0,222.0
Pinguicula planifolia,0.0,1.0,0.0,0.23981246656813146,17.0
Platanthera ciliaris,0.0,0.0,0.0,0.0,34.0
Platanthera grandiflora,0.0,0.0,0.0,0.0,27.0
Platanthera integrilabia,0.0,0.0,0.0,0.0,27.0
Plumbago auriculata,0.13043478260869565,0.13043478260869565,0.46900009332067494,0.3026773466538294,1.0
Poa pratensis,0.041666666666666664,0.16666666666666666,0.07839826897867534,0.15855330330439676,6.0
Polanisia dodecandra,0.09090909090909091,0.22727272727272727,0.23365080824310536,0.2559456540045541,2.0
Polygonatum biflorum,0.0,0.045454545454545456,0.0,0.038384638165382894,12.0
Polytaenia texana,0.05263157894736842,0.15789473684210525,0.13886244387355456,0.1678624316662919,2.0
Pombalia verticillata,0.0,1.0,0.0,0.227670248696953,20.0
Portulaca amilis,0.0,0.0,0.0,0.0,1029.0
Portulaca pilosa,0.0,0.1,0.0,0.057807000083705436,13.0
Potentilla argentea,0.0,0.125,0.0,0.06065881345112159,17.0
Potentilla thurberi,0.0,0.0,0.0,0.0,925.0
Primula hendersonii,0.0,0.0,0.0,0.0,90.0
Primula tetrandra,0.0,0.0,0.0,0.0,706.0
Prunella vulgaris,0.047619047619047616,0.09523809523809523,0.7007731679885375,0.6673142713661127,1.0
Prunus americana,0.043478260869565216,0.08695652173913043,0.3436966913921455,0.33617261560794126,2.0
Prunus andersonii,0.25,0.25,0.19519002499605084,0.19519002499605084,3.0
Prunus cerasifera,0.0,0.0,0.0,0.0,90.0
Pseudognaphalium californicum,0.0,0.08333333333333333,0.0,0.046224408297426814,18.0
Pulsatilla nuttalliana,0.125,0.1875,0.23365080824310536,0.21812066565665633,2.0
Pycnanthemum tenuifolium,0.0330188679245283,0.0660377358490566,0.7702043899253147,0.7444612061161041,1.0
Quercus cornelius-mulleri,0.25,0.25,0.11284514134893527,0.11284514134893527,10.0
Quercus macrocarpa,0.09523809523809523,0.09523809523809523,0.15457433957839828,0.0997572316736576,5.0
Quercus phellos,0.0,0.05555555555555555,0.0,0.03515734407450262,19.0
Quercus stellata,0.0,0.1111111111111111,0.0,0.05438441923467751,19.0
Quercus virginiana,0.3333333333333333,0.3333333333333333,0.1480409554829326,0.1480409554829326,8.0
Quercus wislizeni,0.0,0.0,0.0,0.0,23.0
Rhexia cubensis,0.0,0.0,0.0,0.0,11291.0
Rhizophora mangle,0.0,0.0,0.0,0.0,1702.0
Rhododendron maximum,0.07692307692307693,0.07692307692307693,0.13886244387355456,0.11781210270929886,2.0
Rhodotypos scandens,0.125,0.125,0.15958907712489637,0.15958907712489637,2.0
Rhynchospora latifolia,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Ribes americanum,0.25,0.25,0.16812753627111746,0.16812753627111746,4.0
Ribes glandulosum,0.0,0.0,0.0,0.0,119.0
Ribes montigenum,0.0,0.0,0.0,0.0,667.0
Ribes rubrum,0.0,0.1,0.0,0.059477192729042165,12.0
Romulea rosea,0.0,0.0,0.0,0.0,353.0
Rosa acicularis,0.02564102564102564,0.05128205128205128,0.13886244387355456,0.12800192536872637,2.0
Rosa blanda,0.05,0.1,0.06943122193677728,0.08319328176705461,8.0
Rosa palustris,0.0625,0.1875,0.13886244387355456,0.1868622088701379,2.0
Rotanthella floridana,0.0,0.0,0.0,0.0,5611.0
Rubus flagellaris,0.08695652173913043,0.21739130434782608,0.2122263659729146,0.24082071871046404,2.0
Rubus odoratus,0.05,0.1,0.20511666732794362,0.20482321013974042,2.0
Rudbeckia hirta,0.026845637583892617,0.050335570469798654,0.8553475075669357,0.79940979418809,1.0
Rudbeckia missouriensis,0.0,0.0,0.0,0.0,26.0
Ruellia nudiflora,0.0,0.0,0.0,0.0,45.0
Sagittaria engelmanniana,0.0,0.0,0.0,0.0,84.0
Sagittaria graminea,0.0,0.0,0.0,0.0,1774.0
Sairocarpus coulterianus,0.6666666666666666,0.6666666666666666,0.4632423659320675,0.4632423659320675,2.0
Salix bebbiana,0.0,0.6666666666666666,0.0,0.23948286326923077,11.0
Salix commutata,0.0,0.0,0.0,0.0,664.0
Salix discolor,0.10256410256410256,0.15384615384615385,0.4131279133289228,0.34462497122107416,2.0
Salix exigua,0.3333333333333333,1.0,0.2960819109658652,0.553800917966456,2.0
Salix gooddingii,0.4,0.4,0.34519134224686937,0.34519134224686937,2.0
Salix laevigata,0.0,0.0,0.0,0.0,365.0
Salvia arizonica,0.0,0.0,0.0,0.0,8665.0
Salvia carduacea,0.125,0.125,0.12647135138382856,0.12647135138382856,3.0
Salvia coccinea,0.07407407407407407,0.12962962962962962,0.5036067026046992,0.4325782553003769,1.0
Salvia columbariae,0.15,0.2,0.32730659600127,0.24674299990320347,2.0
Salvia dorrii,0.08333333333333333,0.20833333333333334,0.24890832702259466,0.27088824308250814,2.0
Salvia leucophylla,0.0975609756097561,0.14634146341463414,0.5384313152574522,0.42114902861048464,1.0
Salvia lyrata,0.09090909090909091,0.22727272727272727,0.35895421017163476,0.3396149471667805,1.0
Salvia munzii,0.18181818181818182,0.18181818181818182,0.18844415212771543,0.1775441745242887,3.0
Sanguinaria canadensis,0.02127659574468085,0.0425531914893617,0.13886244387355456,0.12368025945932597,2.0
Sanicula crassicaulis,0.05,0.05,0.13886244387355456,0.08961728720334346,2.0
Scandix pecten-veneris,0.0,0.0,0.0,0.0,136.0
Sedum divergens,0.0,0.0,0.0,0.0,341.0
Sedum oregonense,0.0,0.0,0.0,0.0,925.0
Sedum pulchellum,0.2,0.4,0.21398626473452756,0.29532111012294726,2.0
Sedum sarmentosum,0.0,0.0,0.0,0.0,923.0
Sedum stenopetalum,0.0,0.0,0.0,0.0,288.0
Senecio vulgaris,0.0,0.25,0.0,0.1270940967240978,13.0
Senega cruciata,0.0,1.0,0.0,0.227670248696953,20.0
Senega curtissii,0.0,0.0,0.0,0.0,1796.0
Senna marilandica,0.0,0.0,0.0,0.0,30.0
Senna obtusifolia,0.0,0.0,0.0,0.0,30.0
Sidalcea campestris,0.1111111111111111,0.2222222222222222,0.14829723057014912,0.21003183483642543,2.0
Sidalcea virgata,0.043478260869565216,0.08695652173913043,0.13886244387355456,0.12800192536872637,2.0
Sideroxylon celastrinum,0.2857142857142857,0.2857142857142857,0.4483039899025303,0.4483039899025303,1.0
Silphium asteriscus,0.058823529411764705,0.11764705882352941,0.35895421017163476,0.3034794563870971,1.0
Sisymbrium irio,0.2222222222222222,0.2222222222222222,0.2658200052773918,0.2658200052773918,2.0
Sisyrinchium montanum,0.0,0.5,0.0,0.14704034066641014,17.0
Sixalix atropurpurea,0.16129032258064516,0.3225806451612903,0.6274092458891773,0.58273290047215,1.0
Solanum americanum,0.0,0.0,0.0,0.0,270.0
Solanum umbelliferum,0.0,0.0,0.0,0.0,550.0
Solidago canadensis,0.045714285714285714,0.07428571428571429,0.8553475075669357,0.7351741096146709,1.0
Solidago curtisii,0.0,0.0,0.0,0.0,30.0
Solidago fistulosa,0.1,0.1,0.13886244387355456,0.13886244387355456,2.0
Solidago juncea,0.03125,0.09375,0.20829366581033185,0.280536579581364,2.0
Solidago odora,0.058823529411764705,0.09803921568627451,0.4323181322709948,0.35037372933731364,1.0
Solidago ptarmicoides,0.0,0.1111111111111111,0.0,0.05636685296094937,17.0
Solidago uliginosa,0.0,0.0,0.0,0.0,30.0
Sonchus arvensis,0.09859154929577464,0.15492957746478872,0.7670273914429266,0.6393283421299861,1.0
Sonchus asper,0.10869565217391304,0.17391304347826086,0.5771493379489848,0.47633008952678224,1.0
Spergularia rubra,0.0,0.14285714285714285,0.0,0.06591877139737895,17.0
Spiraea lucida,0.0,0.0,0.0,0.0,650.0
Spiranthes praecox,0.0,0.0,0.0,0.0,164.0
Spiranthes romanzoffiana,0.0,0.0,0.0,0.0,664.0
Sporobolus pumilus,0.5,0.5,0.38685280723454163,0.38685280723454163,2.0
Stachys stebbinsii,0.0,0.0,0.0,0.0,464.0
Stanleya pinnata,0.05555555555555555,0.05555555555555555,0.13886244387355456,0.09586820699422144,2.0
Stenanthium densum,0.25,0.25,0.3903800499921017,0.3903800499921017,1.0
Stenanthium gramineum,0.0,0.0,0.0,0.0,30.0
Symphoricarpos longiflorus,0.0,0.0,0.0,0.0,288.0
Symphyotrichum adnatum,0.0,0.0,0.0,0.0,5175.0
Symphyotrichum chilense,0.10869565217391304,0.15217391304347827,0.6059848036189868,0.46087658529185654,1.0
Symphyotrichum firmum,0.09090909090909091,0.09090909090909091,0.13886244387355456,0.1308303690594047,2.0
Symphyotrichum pratense,0.0,0.0,0.0,0.0,276.0
Symphyotrichum subspicatum,0.06451612903225806,0.12903225806451613,0.22400556151517556,0.21930680142925105,2.0
Symphyotrichum tenuifolium,0.21428571428571427,0.2857142857142857,0.35707647659639197,0.334742415748569,1.0
Syngonanthus flavidulus,0.0,1.0,0.0,0.26264953503719357,13.0
Tamarix ramosissima,0.19047619047619047,0.2857142857142857,0.5326208815196266,0.4151058486631456,1.0
Tecoma stans,0.10256410256410256,0.1282051282051282,0.5224955967919311,0.3745083482500483,1.0
Tephrosia onobrychoides,0.0,0.0,0.0,0.0,12918.0
Tetradymia axillaris,0.0,0.0,0.0,0.0,2176.0
Teucrium cubense,0.0,0.0,0.0,0.0,41.0
Thermopsis montana,0.0,0.0,0.0,0.0,36.0
Thymophylla tenuiloba,0.0,0.0,0.0,0.0,121.0
Tiedemannia filiformis,0.0,0.1,0.0,0.05502294157452005,15.0
Torilis nodosa,0.0,0.0,0.0,0.0,48.0
Tradescantia fluminensis,0.0,0.14285714285714285,0.0,0.07428207290250749,12.0
Tragopogon dubius,0.14285714285714285,0.19047619047619047,0.44409732781325584,0.3239126652754313,1.0
Tribulus terrestris,0.26666666666666666,0.26666666666666666,0.5009732673492617,0.3883410041117998,1.0
Trichostema parishii,0.25,0.25,0.24630238874073,0.24630238874073,2.0
Trifolium arvense,0.07692307692307693,0.3076923076923077,0.13886244387355456,0.2594301791164214,2.0
Trifolium hirtum,0.12121212121212122,0.18181818181818182,0.3976722328631674,0.32643845385229936,2.0
Trifolium incarnatum,0.10714285714285714,0.25,0.44409732781325584,0.4320910828140665,1.0
Trifolium repens,0.025,0.058333333333333334,0.7007731679885375,0.7325175330820094,1.0
Trillium ovatum,0.0,0.0,0.0,0.0,665.0
Turnera ulmifolia,0.047619047619047616,0.047619047619047616,0.13886244387355456,0.08961728720334346,2.0
Ulmus rubra,0.0,0.0,0.0,0.0,82.0
Vaccinium corymbosum,0.011976047904191617,0.041916167664670656,0.20511666732794362,0.3133707775318692,2.0
Vaccinium macrocarpon,0.0625,0.125,0.22400556151517556,0.21701348569669474,2.0
Vaccinium uliginosum,0.0,0.0,0.0,0.0,664.0
Veratrum viride,0.2,0.2,0.13120507751234178,0.13120507751234178,5.0
Verbena canescens,0.0,0.0,0.0,0.0,191.0
Verbena halei,0.1,0.3,0.2200917662980802,0.32201167701249095,1.0
Vernonia arkansana,0.0,0.125,0.0,0.08520115932030187,12.0
Vernonia missurica,0.09375,0.21875,0.39375843764607205,0.3937892694442055,1.0
Vesper montanus,0.0,0.0,0.0,0.0,1477.0
Viburnum acerifolium,0.0,0.0,0.0,0.0,97.0
Viburnum lentago,0.0,0.0,0.0,0.0,102.0
Viburnum nudum,0.1111111111111111,0.2222222222222222,0.314880130667631,0.2920497293198398,1.0
Viburnum rafinesqueanum,0.09090909090909091,0.09090909090909091,0.06943122193677728,0.06541518452970235,8.0
Viburnum rhytidophyllum,0.0,0.0,0.0,0.0,337.0
Viburnum sieboldii,0.0,0.0,0.0,0.0,252.0
Vicia acutifolia,0.25,0.25,0.24630238874073,0.24630238874073,2.0
Vicia benghalensis,0.07142857142857142,0.12857142857142856,0.6177639991612476,0.5441698820177842,1.0
Vinca minor,0.05405405405405406,0.16216216216216217,0.23365080824310536,0.2962757704864552,2.0
Viola lobata,0.0,0.0,0.0,0.0,1081.0
Viola pedata,0.02857142857142857,0.11428571428571428,0.06625422345438904,0.1500904519735423,9.0
Viola sempervirens,0.0,0.0,0.0,0.0,1081.0
Vitis rotundifolia,0.0,0.0,0.0,0.0,30.0
Wahlenbergia marginata,0.0,0.0,0.0,0.0,121.0
Wisteria frutescens,0.08333333333333333,0.16666666666666666,0.2200917662980802,0.24942134197684743,1.0
Xylorhiza cognata,0.14285714285714285,0.14285714285714285,0.17342765698823945,0.17342765698823945,2.0
Yucca campestris,0.14285714285714285,0.14285714285714285,0.10633668103022985,0.10633668103022985,5.0
Zanthoxylum americanum,0.047619047619047616,0.14285714285714285,0.09478836436955079,0.13189624469173455,4.0
