plant,recall@10,recall@20,ndcg@10,ndcg@20,rank_first
Chaenactis glabriuscula,0.11904761904761904,0.21428571428571427,0.6300426811446147,0.5452158988749962,1.0
Chamaenerion angustifolium,0.10416666666666667,0.1875,1.0,0.9287503912670401,1.0
Chimaphila maculata,1.0,1.0,0.6240505200038379,0.6240505200038379,2.0
Chimaphila umbellata,0.4444444444444444,0.6666666666666666,0.32375722181074806,0.4528397952067388,5.0
Chiococca alba,0.0,0.0,0.0,0.0,32.0
Chorispora tenella,0.6666666666666666,0.6666666666666666,0.431733884398313,0.431733884398313,2.0
Chorizanthe rigida,1.0,1.0,0.3010299956639812,0.3010299956639812,9.0
Chromolaena odorata,0.07317073170731707,0.18292682926829268,0.6528642754944295,0.7363488708643031,1.0
Chrysobalanus icaco,0.1,0.15,0.3052348839397012,0.22985359827322013,1.0
Chrysolepis chrysophylla,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Chrysothamnus viscidiflorus,0.18604651162790697,0.3023255813953488,0.7827392871477703,0.6897765540990021,1.0
Chylismia cardiophylla,0.3333333333333333,0.6666666666666666,0.46927872602275644,0.5865984075284455,1.0
Cirsium andersonii,0.36363636363636365,0.7272727272727273,0.3245839744442362,0.5077662098240453,4.0
Cirsium occidentale,0.15,0.175,0.718362797268624,0.4991179036139332,1.0
Cirsium remotifolium,1.0,1.0,0.7328286204777911,0.7328286204777911,2.0
Cirsium undulatum,0.16326530612244897,0.32653061224489793,0.7162874455029682,0.7479536796863258,2.0
Clarkia cylindrica,0.0,0.3333333333333333,0.0,0.1125388887954676,17.0
Clarkia rhomboidea,0.75,0.75,0.7757386182436072,0.7757386182436072,1.0
Claytonia gypsophiloides,0.0,0.0,0.0,0.0,568.0
Claytonia perfoliata,0.14285714285714285,0.19047619047619047,0.24703059344735187,0.19417565178047203,3.0
Claytonia sibirica,0.5,0.6,0.4615890699208637,0.5143698192681431,2.0
Clematis virginiana,0.04316546762589928,0.07194244604316546,0.6722390270733758,0.570502564445221,1.0
Cliftonia monophylla,0.0,0.0,0.0,0.0,218.0
Clinopodium chandleri,0.0,1.0,0.0,0.2559580248098155,14.0
Cochemiea dioica,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.46927872602275644,1.0
Collinsia verna,0.12,0.24,0.46900009332067494,0.4114812450637337,1.0
Colocasia esculenta,1.0,1.0,0.5,0.5,3.0
Comarum palustre,0.0,0.25,0.0,0.08887792306803073,20.0
Commelina diffusa,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.46927872602275644,1.0
Comptonia peregrina,0.0,0.2,0.0,0.09165402792833294,12.0
Conium maculatum,0.0625,0.109375,0.46945447024602927,0.4042563791267944,1.0
Cordylanthus rigidus,0.6,0.6,0.7116179486056783,0.7116179486056783,1.0
Coreopsis leavenworthii,0.13333333333333333,0.26666666666666666,0.24890832702259466,0.27333651471338133,2.0
Cornus foemina,0.4,0.4,0.4371994911049732,0.4371994911049732,1.0
Corydalis aurea,0.2,0.2,0.10699313236726378,0.10699313236726378,8.0
Crataegus crus-galli,0.10526315789473684,0.15789473684210525,0.18844415212771543,0.16423348335905827,3.0
Crotalaria rotundifolia,0.0,0.0,0.0,0.0,242.0
Croton michauxii,0.0,0.0,0.0,0.0,114.0
Cucumis melo,0.08695652173913043,0.30434782608695654,0.1951890007906611,0.3021523195042035,3.0
Cydonia oblonga,0.0,0.0,0.0,0.0,79.0
Cylindropuntia echinocarpa,0.3333333333333333,0.5,0.4034698846650846,0.47603771583570464,1.0
Cynoglossum officinale,0.24242424242424243,0.3939393939393939,0.8263333286520084,0.7129723699998513,1.0
Delphinium treleasei,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Delphinium variegatum,0.3333333333333333,0.3333333333333333,0.15642624200758548,0.15642624200758548,7.0
Desmodium canadense,0.19047619047619047,0.2857142857142857,0.7975167679274939,0.6571674651795443,1.0
Desmodium sessilifolium,0.0,0.0,0.0,0.0,25.0
Diapensia lapponica,0.125,0.125,0.07979453856244818,0.07979453856244818,8.0
Dicentra eximia,0.4166666666666667,0.5,0.49827103097054376,0.4993121036091116,2.0
Dichanthelium clandestinum,0.2,0.4,0.14606834984270645,0.23514862006094087,4.0
Dichelostemma volubile,0.0,0.0,0.0,0.0,113.0
Dieteria canescens,0.23529411764705882,0.35294117647058826,0.36865805394823997,0.34016897364349236,2.0
Diodia virginiana,0.0,0.0,0.0,0.0,26.0
Diospyros virginiana,0.09090909090909091,0.09090909090909091,0.1951890007906611,0.12596860788881453,3.0
Diplacus aurantiacus,0.1111111111111111,0.1111111111111111,0.09092803061897885,0.09092803061897885,5.0
Diplacus brevipes,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.2960819109658652,2.0
Dipterostemon capitatus,0.13333333333333333,0.13333333333333333,0.2863459897524693,0.22196771051724837,1.0
Dithyrea californica,1.0,1.0,0.31546487678572877,0.31546487678572877,8.0
Draba verna,0.0,0.0,0.0,0.0,27.0
Dryas hookeriana,0.0,0.0,0.0,0.0,1035.0
Dudleya edulis,0.6666666666666666,0.6666666666666666,0.7751482523375255,0.7751482523375255,1.0
Dysphania ambrosioides,0.0,0.0,0.0,0.0,29.0
Echinocereus fendleri,0.0,0.0,0.0,0.0,213.0
Ehretia anacua,0.6666666666666666,1.0,0.33775931993299535,0.450298208728463,4.0
Elaeagnus angustifolia,0.09090909090909091,0.2727272727272727,0.13886244387355456,0.22853704746091685,2.0
Elephantopus tomentosus,0.2727272727272727,0.45454545454545453,0.3187939258847264,0.39989998156493156,2.0
Elymus virginicus,0.0,1.0,0.0,0.27023815442731974,12.0
Epilobium brachycarpum,0.5,0.75,0.5787751292623047,0.699598332999411,1.0
Eremalche exilis,0.0,0.0,0.0,0.0,51.0
Eremogone congesta,0.75,0.75,0.715696758318853,0.715696758318853,1.0
Ericameria cuneata,0.4,0.4,0.48522855511632257,0.48522855511632257,1.0
Ericameria parishii,0.3,0.4,0.36885567213865295,0.423878613713173,1.0
Ericameria resinosa,0.0,0.0,0.0,0.0,2272.0
Erigeron divergens,0.0625,0.0625,0.08514311764162101,0.06335619058732639,5.0
Erigeron speciosus,0.16363636363636364,0.3090909090909091,0.9216017310213247,0.8831018550730924,1.0
Eriocaulon compressum,0.0,0.0,0.0,0.0,189.0
Eriodictyon angustifolium,0.0,0.0,0.0,0.0,39.0
Eriogonum gracile,0.0,0.0,0.0,0.0,22.0
Eriogonum incanum,0.0,0.0,0.0,0.0,48.0
Eriogonum plumatella,0.2,0.25,0.510069131458292,0.36756660106588657,1.0
Erodium cicutarium,0.10204081632653061,0.16326530612244897,0.5333765831998211,0.4539781920181023,1.0
Eryngium aristulatum,0.5,0.5,0.17723928678404774,0.17723928678404774,10.0
Eryngium yuccifolium,0.0365296803652968,0.0730593607305936,0.8630152897016883,0.8426470394420972,1.0
Erythronium umbilicatum,0.2,0.3,0.29849003527675555,0.3512707846240349,1.0
Eubotrys racemosa,1.0,1.0,0.6509209298071326,0.6509209298071326,2.0
Eucalyptus globulus,0.4,0.4,0.2442584792702138,0.2442584792702138,5.0
Euonymus atropurpureus,0.0,0.0,0.0,0.0,92.0
Eupatorium capillifolium,0.0625,0.1875,0.09478836436955079,0.15210206821587985,4.0
Eupatorium leptophyllum,0.3333333333333333,0.3333333333333333,0.15642624200758548,0.15642624200758548,7.0
Euphorbia cyparissias,0.06060606060606061,0.06060606060606061,0.14201905717762706,0.0916544623615061,6.0
Euphorbia oblongata,0.1111111111111111,0.1111111111111111,0.2350455494144854,0.2350455494144854,1.0
Euphorbia serpillifolia,0.0,0.0,0.0,0.0,37.0
Euploca polyphylla,0.1,0.2,0.13886244387355456,0.20025548947830113,2.0
Eurybia divaricata,0.05813953488372093,0.11627906976744186,0.6235744328990732,0.5771712522904442,1.0
Eurybia radulina,1.0,1.0,0.31546487678572877,0.31546487678572877,8.0
Eurybia schreberi,0.0,0.0,0.0,0.0,22.0
Eustoma exaltatum,0.0,0.0,0.0,0.0,35.0
Fallugia paradoxa,0.10714285714285714,0.14285714285714285,0.38113435412202007,0.2807218402255893,1.0
Forestiera segregata,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Fouquieria splendens,0.3076923076923077,0.38461538461538464,0.46270962158308365,0.4446532520569385,1.0
Fragaria chiloensis,0.23076923076923078,0.23076923076923078,0.4323181322709948,0.36678245594309616,1.0
Frasera albicaulis,0.375,0.625,0.2648743718975876,0.3891620532906081,4.0
Frasera fastigiata,0.0,0.6666666666666666,0.0,0.24413669833808266,12.0
Frasera parryi,0.0,0.0,0.0,0.0,23.0
Fraxinus velutina,0.0,0.0,0.0,0.0,2556.0
Fumaria capreolata,1.0,1.0,0.5,0.5,3.0
Funastrum heterophyllum,0.3333333333333333,0.4444444444444444,0.7125523635307983,0.5723052772274141,1.0
Gaillardia pinnatifida,0.3333333333333333,0.3333333333333333,0.46169129645612966,0.46169129645612966,1.0
Galanthus nivalis,0.2727272727272727,0.2727272727272727,0.38431135260440824,0.3620820337912054,1.0
Galearis spectabilis,0.09523809523809523,0.09523809523809523,0.18844415212771543,0.12161570279144568,3.0
Galium aparine,0.047619047619047616,0.047619047619047616,0.06943122193677728,0.04480864360167173,8.0
Garberia heterophylla,0.35714285714285715,0.42857142857142855,0.544221363816962,0.4862753273069833,1.0
Gelsemium sempervirens,0.3,0.3,0.400023248309252,0.400023248309252,1.0
Genista monspessulana,0.6666666666666666,0.6666666666666666,0.5307212739772434,0.5307212739772434,2.0
Geobalanus oblongifolius,0.11764705882352941,0.17647058823529413,0.1951890007906611,0.18114348836705732,3.0
Geranium sanguineum,0.3333333333333333,0.3333333333333333,0.4742708106036134,0.4742708106036134,1.0
Geranium viscosissimum,0.21951219512195122,0.36585365853658536,0.77990823370192,0.7245690345668638,2.0
Glandularia bipinnatifida,0.09090909090909091,0.36363636363636365,0.15850703974098107,0.309974712975603,5.0
Gnaphalium palustre,0.0,1.0,0.0,0.24465054211822604,16.0
Gutierrezia microcephala,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.46927872602275644,1.0
Gutierrezia sarothrae,0.09302325581395349,0.18604651162790697,0.5231737964779629,0.48401997151389414,1.0
Halesia diptera,0.4,0.4,0.23386470445736623,0.23386470445736623,6.0
Hamamelis virginiana,0.125,0.1875,0.2837125544970319,0.25412950087628555,1.0
Hamelia patens,0.09090909090909091,0.16883116883116883,0.7720617383222419,0.7109022379643385,1.0
Hartwrightia floridana,0.0,0.0,0.0,0.0,27.0
Hedeoma pulegioides,0.0,0.0,0.0,0.0,145.0
Helianthella castanea,0.0,0.0,0.0,0.0,75.0
Helianthus argophyllus,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Helianthus giganteus,0.32,0.4,0.7162874455029682,0.5340906589894924,2.0
Helianthus mollis,0.125,0.16666666666666666,0.33405144466421566,0.2510959050005723,2.0
Heliomeris multiflora,0.4166666666666667,0.5833333333333334,0.5884674004369674,0.6268421002449708,1.0
Heliotropium indicum,0.0,0.25,0.0,0.09032543842038994,19.0
Helminthotheca echioides,0.14545454545454545,0.2727272727272727,0.7948833326720566,0.7623118192926825,1.0
Hesperocallis undulata,0.0,0.5,0.0,0.15000679310833784,16.0
Heterotheca subaxillaris,0.09259259259259259,0.18518518518518517,0.627507133061656,0.5839604431971658,1.0
Heuchera parviflora,0.0,0.0,0.0,0.0,284.0
Hexasepalum teres,0.05263157894736842,0.15789473684210525,0.13886244387355456,0.16688020578175863,2.0
Hibiscus coccineus,0.0,0.0,0.0,0.0,39.0
Hibiscus laevis,0.14814814814814814,0.25925925925925924,0.5388856921828066,0.45898062872726036,1.0
Hibiscus syriacus,0.1836734693877551,0.24489795918367346,0.92663607790064,0.7054900366946063,1.0
Hirschfeldia incana,0.0958904109589041,0.1780821917808219,0.793584067764911,0.7246548179953963,1.0
Holocarpha virgata,0.0,0.0,0.0,0.0,51.0
Hordeum jubatum,0.0,0.0,0.0,0.0,110.0
Hymenothrix dissecta,0.0,0.0,0.0,0.0,158.0
Hymenoxys richardsonii,0.0,0.0,0.0,0.0,326.0
Hypericum fasciculatum,0.5,1.0,0.3065735963827292,0.45091391076545045,3.0
Hypericum galioides,1.0,1.0,0.5109559939712153,0.5109559939712153,3.0
Hypericum mutilum,0.5,0.5,0.38685280723454163,0.38685280723454163,2.0
Hypericum prolificum,0.1891891891891892,0.2972972972972973,0.7788065869851875,0.6504158266002186,1.0
Hypericum tetrapetalum,0.2,0.4,0.13120507751234178,0.21599512883074581,5.0
Hypochaeris glabra,0.3333333333333333,0.3333333333333333,0.3422220729283414,0.3422220729283414,2.0
Hypoxis juncea,0.0,0.0,0.0,0.0,1052.0
Impatiens pallida,0.08571428571428572,0.11428571428571428,0.29343678345195284,0.22171281002532087,2.0
Indigofera spicata,0.0,0.6666666666666666,0.0,0.23183671229375707,13.0
Inula helenium,0.20833333333333334,0.375,0.4818809355796683,0.45484598191426645,2.0
Ipomoea purpurea,0.10810810810810811,0.16216216216216217,0.5384313152574522,0.41944534845963655,1.0
Iris savannarum,0.25,0.5,0.16812753627111746,0.26363422713382534,4.0
Iva axillaris,0.0,0.0,0.0,0.0,121.0
Jacobaea vulgaris,0.0975609756097561,0.1951219512195122,0.36352581989644617,0.3828735823117773,2.0
Jeffersonia diphylla,0.2,0.2,0.14606834984270645,0.14606834984270645,4.0
Johnstonella angustifolia,0.06666666666666667,0.26666666666666666,0.2200917662980802,0.30110628086638125,1.0
Justicia californica,0.25,0.2916666666666667,0.5996943318813954,0.42664420790856833,1.0
Justicia pilosella,0.0,1.0,0.0,0.227670248696953,20.0
Kallstroemia grandiflora,0.3333333333333333,0.5,0.4935232796777481,0.5624168464153212,1.0
Kalmia microphylla,0.0,1.0,0.0,0.27894294565112987,11.0
Keckiella rothrockii,0.6666666666666666,0.6666666666666666,0.5307212739772434,0.5307212739772434,2.0
Kerria japonica,1.0,1.0,1.0,1.0,1.0
Kolkwitzia amabilis,0.1111111111111111,0.2222222222222222,0.35895421017163476,0.3246475345476267,1.0
Lactuca virosa,0.0,0.0,0.0,0.0,176.0
Lantana velutina,0.1111111111111111,0.3333333333333333,0.1012286082123002,0.21406444667835883,4.0
Leontodon saxatilis,1.0,1.0,0.38685280723454163,0.38685280723454163,5.0
Leptosiphon androsaceus,0.0,0.0,0.0,0.0,241.0
Lespedeza bicolor,0.5,1.0,0.38685280723454163,0.5578858913022597,2.0
Lespedeza capitata,0.17391304347826086,0.2608695652173913,0.8630152897016883,0.704996167304835,1.0
Lespedeza stuevei,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Liatris elegantula,0.0,1.0,0.0,0.24465054211822604,16.0
Liatris hirsuta,0.5,0.5,0.19342640361727081,0.19342640361727081,8.0
Liatris ligulistylis,0.23076923076923078,0.38461538461538464,0.5252098581198154,0.48201911241135054,2.0
Liatris quadriflora,0.14285714285714285,0.42857142857142855,0.11838279295536291,0.25465836759244903,4.0
Ligustrum japonicum,0.2777777777777778,0.3333333333333333,0.6172839611614819,0.46333611171508904,1.0
Ligustrum lucidum,0.6666666666666666,0.6666666666666666,0.6713860725233041,0.6713860725233041,1.0
Ligustrum vulgare,0.18181818181818182,0.2727272727272727,0.3052348839397012,0.34204283279108677,1.0
Lilium kelloggii,0.0,0.0,0.0,0.0,81.0
Limonium californicum,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Limonium sinuatum,0.6363636363636364,0.7272727272727273,0.7381919257729246,0.7462245008984689,1.0
Linum bienne,0.0,0.0,0.0,0.0,56.0
Liriodendron tulipifera,0.06818181818181818,0.06818181818181818,0.400023248309252,0.258161943083675,1.0
Lithophragma affine,0.0,0.0,0.0,0.0,1413.0
Lithophragma glabrum,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Lithospermum occidentale,0.6666666666666666,0.8333333333333334,0.7114533439819828,0.7958621525644829,1.0
Lobelia inflata,0.03571428571428571,0.07142857142857142,0.13886244387355456,0.12368025945932597,2.0
Lomatium dasycarpum,0.0,0.0,0.0,0.0,27.0
Lonicera caerulea,0.05555555555555555,0.1388888888888889,0.14201905717762706,0.19965050989331304,6.0
Lonicera conjugialis,0.0,0.0,0.0,0.0,34.0
Lonicera japonica,0.18421052631578946,0.2894736842105263,0.72891152902702,0.6126955177466952,1.0
Lonicera villosa,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Lotus corniculatus,0.07758620689655173,0.13793103448275862,0.9337457765456111,0.8532702562299839,1.0
Ludwigia maritima,0.0,0.0,0.0,0.0,393.0
Luina hypoleuca,0.5,0.5,0.20438239758848611,0.20438239758848611,7.0
Lupinus albifrons,0.2222222222222222,0.2222222222222222,0.5174612499126158,0.3572462131178057,1.0
Lupinus arboreus,0.36363636363636365,0.5454545454545454,0.5541432109622959,0.6330082085310753,1.0
Lupinus arbustus,0.7142857142857143,1.0,0.5987084662001876,0.7412614104725621,2.0
Lupinus pusillus,0.6,0.8,0.6060398578158167,0.6890155859009358,1.0
Lycium barbarum,0.6,0.8,0.5982819568741946,0.6781232922548626,1.0
Lycium berlandieri,1.0,1.0,0.5,0.5,3.0
Lycium brevipes,0.0,0.16666666666666666,0.0,0.07256783117062009,17.0
Lycium californicum,0.16666666666666666,0.16666666666666666,0.19092086617893467,0.19092086617893467,2.0
Lycium cooperi,0.0,0.125,0.0,0.06065881345112159,17.0
Lycopus americanus,0.17647058823529413,0.17647058823529413,0.31833954895937194,0.22792904308527698,2.0
Lysimachia clethroides,0.0625,0.13541666666666666,0.533722528236359,0.5941578507684032,2.0
Magnolia virginiana,0.2,0.2,0.13120507751234178,0.13120507751234178,5.0
Malacothamnus fasciculatus,0.21428571428571427,0.2857142857142857,0.7116179486056783,0.5276299690841413,1.0
Malacothamnus jonesii,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Malosma laurina,0.15555555555555556,0.2222222222222222,0.7573821447149967,0.5954061771014434,1.0
Malvaviscus arboreus,0.11428571428571428,0.17142857142857143,0.4920062203073638,0.39321613835738906,1.0
Marshallia caespitosa,0.2857142857142857,0.2857142857142857,0.38121301394452073,0.38121301394452073,1.0
Mecardonia acuminata,0.0,0.5,0.0,0.1395953738647505,20.0
Medeola virginiana,0.0,0.0,0.0,0.0,850.0
Medicago lupulina,0.04081632653061224,0.10204081632653061,0.29849003527675555,0.29687041579827844,1.0
Melilotus officinalis,0.07575757575757576,0.12121212121212122,1.0,0.8622393537520211,1.0
Melothria pendula,0.2,0.4,0.16958010263680806,0.25437015395521206,3.0
Menyanthes trifoliata,0.0,0.14285714285714285,0.0,0.07035680323970717,14.0
Mertensia longiflora,0.0,0.0,0.0,0.0,31.0
Mertensia virginica,0.17391304347826086,0.1956521739130435,0.8512360941594275,0.584110153699936,1.0
Micranthes occidentalis,0.0,0.0,0.0,0.0,917.0
Micranthes petiolaris,0.0,0.5,0.0,0.14434031438272124,18.0
Mikania scandens,0.09574468085106383,0.18085106382978725,0.9337457765456111,0.8890540234013863,1.0
Mirabilis laevis,0.11764705882352941,0.17647058823529413,0.3052348839397012,0.25993562375717216,1.0
Mitella diphylla,0.0,0.0,0.0,0.0,423.0
Monardella breweri,0.5,0.5,0.40885093048316934,0.40885093048316934,2.0
Monoptilon bellioides,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.2960819109658652,2.0
Mucronea californica,0.0,0.0,0.0,0.0,152.0
Muscari neglectum,0.5833333333333334,0.5833333333333334,0.7453016244178956,0.6649312283693173,1.0
Myosotis discolor,1.0,1.0,1.0,1.0,1.0
Myosotis verna,0.0,0.0,0.0,0.0,51.0
Nabalus albus,1.0,1.0,0.43067655807339306,0.43067655807339306,4.0
Nabalus altissimus,0.25,0.75,0.24630238874073,0.4488141524965585,2.0
Nabalus racemosus,0.6,1.0,0.3806727902260371,0.54086520659391,3.0
Nabalus trifoliolatus,0.6,0.6,0.3806727902260371,0.3806727902260371,3.0
