plant,recall@10,recall@20,ndcg@10,ndcg@20,rank_first
Mikania scandens,0.09574468085106383,0.1702127659574468,0.88995411685096,0.8268479096615993,1.0
Mirabilis laevis,0.35294117647058826,0.47058823529411764,0.718362797268624,0.5983178006910083,1.0
Mitella diphylla,0.0,0.0,0.0,0.0,566.0
Monardella breweri,0.0,0.3333333333333333,0.0,0.15564411392637809,11.0
Monoptilon bellioides,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.2960819109658652,2.0
Mucronea californica,0.0,0.0,0.0,0.0,640.0
Muscari neglectum,0.4166666666666667,0.5,0.6371523797895857,0.6215077791290018,1.0
Myosotis discolor,1.0,1.0,0.5,0.5,3.0
Myosotis verna,0.10526315789473684,0.10526315789473684,0.15850703974098107,0.10571387398522254,5.0
Nabalus albus,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Nabalus altissimus,0.5,0.75,0.5032251913410369,0.5968431940286333,1.0
Nabalus racemosus,0.4,0.6,0.2826335043946801,0.37723985110134445,3.0
Nabalus trifoliolatus,0.4,0.6,0.4371994911049732,0.5318058378116375,1.0
Nandina domestica,0.6,0.8,0.6108377030333358,0.6880543913160897,1.0
Narthecium californicum,1.0,1.0,1.0,1.0,1.0
Nassella pulchra,0.0,0.0,0.0,0.0,1178.0
Navarretia squarrosa,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Nemophila heterophylla,0.0,0.0,0.0,0.0,2377.0
Neptunia lutea,0.0,0.0,0.0,0.0,34.0
Nigella damascena,0.8,0.8,0.7678620595110026,0.7678620595110026,1.0
Nothochelone nemorosa,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Oenothera pallida,0.16666666666666666,0.3333333333333333,0.09546043308946733,0.17493881629606328,8.0
Oenothera simulans,0.0,0.0,0.0,0.0,112.0
Oenothera speciosa,0.1016949152542373,0.1864406779661017,0.6530488081313036,0.6008454402424488,1.0
Oenothera suffulta,0.3333333333333333,0.3333333333333333,0.13565197343244778,0.13565197343244778,10.0
Oenothera triloba,0.0,1.0,0.0,0.24465054211822604,16.0
Opuntia cymochila,1.0,1.0,0.8065735963827293,0.8065735963827293,1.0
Opuntia rufida,0.5,0.5,0.23719771276929622,0.23719771276929622,5.0
Orthocarpus cuspidatus,1.0,1.0,0.8710785440003369,0.8710785440003369,1.0
Orthocarpus luteus,1.0,1.0,1.0,1.0,1.0
Osmadenia tenella,0.375,0.375,0.4695140628038534,0.4695140628038534,1.0
Oxalis californica,0.0,0.6666666666666666,0.0,0.24137438512729467,11.0
Oxydendrum arboreum,0.375,0.5,0.4772656487866462,0.5405013244785605,1.0
Oxypolis rigidior,0.13333333333333333,0.2,0.29849003527675555,0.27312108575855254,1.0
Packera paupercula,0.08333333333333333,0.08333333333333333,0.2200917662980802,0.1963579357992893,1.0
Palafoxia feayi,0.3,0.6,0.3597099118518293,0.519325166318804,1.0
Paspalum notatum,0.75,0.75,0.5272750663607827,0.5272750663607827,2.0
Pectis papposa,0.3157894736842105,0.42105263157894735,0.7084409501232901,0.5455704013148375,1.0
Pedicularis racemosa,0.75,1.0,0.7971998030554314,0.9319898555001974,1.0
Pediocactus nigrispinus,0.0,0.0,0.0,0.0,25.0
Pediomelum argophyllum,1.0,1.0,0.7438924904678291,0.743892490467829,1.0
Penstemon confertus,0.3157894736842105,0.6842105263157895,0.4576359845799652,0.5603714168878341,4.0
Penstemon eatonii,0.0,0.3333333333333333,0.0,0.11731968150568911,15.0
Penstemon palmeri,0.2222222222222222,0.7777777777777778,0.20124768870643617,0.4947760654029303,3.0
Penstemon spectabilis,0.2222222222222222,0.3333333333333333,0.5077181160122075,0.4328133541210242,1.0
Perideridia gairdneri,0.25,0.375,0.19958818982773852,0.270144772418707,3.0
Persicaria longiseta,0.17647058823529413,0.35294117647058826,0.2546983755821045,0.2986155828567278,3.0
Persicaria pensylvanica,0.06060606060606061,0.09090909090909091,0.17318663334822615,0.14727900826106322,4.0
Petasites frigidus,0.0,0.09090909090909091,0.0,0.054463330359178046,13.0
Phacelia hirsuta,0.0,0.0,0.0,0.0,1850.0
Phacelia imbricata,0.25,0.5,0.16045757497326923,0.2844803862914374,7.0
Phacelia nemoralis,0.3333333333333333,0.6666666666666666,0.3422220729283414,0.5006627260196099,2.0
Phacelia parryi,0.0,0.5,0.0,0.1395953738647505,20.0
Phacelia pedicellata,0.0,1.0,0.0,0.23981246656813146,17.0
Phleum pratense,0.2,0.25,0.4170606134915055,0.30551359026462854,2.0
Phlox stolonifera,0.16666666666666666,0.3333333333333333,0.09109240322345806,0.16512424773222636,9.0
Pholistoma membranaceum,0.0,0.0,0.0,0.0,75.0
Phyla nodiflora,0.07142857142857142,0.14285714285714285,0.9337457765456111,0.9224915147860997,1.0
Physalis angulata,0.0,0.0,0.0,0.0,71.0
Physocarpus intermedius,0.125,0.125,0.12647135138382856,0.12647135138382856,3.0
Physocarpus opulifolius,0.056338028169014086,0.09859154929577464,0.49828993591603116,0.42459052825551385,1.0
Physostegia purpurea,0.0,0.0,0.0,0.0,61.0
Pinguicula planifolia,0.0,0.0,0.0,0.0,92.0
Platanthera ciliaris,0.3333333333333333,0.8333333333333334,0.3212446320893053,0.5493664326378898,2.0
Platanthera grandiflora,0.0,0.3333333333333333,0.0,0.1574253211238754,12.0
Platanthera integrilabia,0.3333333333333333,0.3333333333333333,0.18154179253735267,0.18154179253735267,5.0
Plumbago auriculata,0.13043478260869565,0.2608695652173913,0.22082856303278733,0.24675023737869328,5.0
Poa pratensis,0.125,0.125,0.2329726085570736,0.15035291464827463,5.0
Polanisia dodecandra,0.18181818181818182,0.18181818181818182,0.47338717040861206,0.3055086229615608,1.0
Polygonatum biflorum,0.18181818181818182,0.22727272727272727,0.47890155528769296,0.3486884939651765,1.0
Polytaenia texana,0.10526315789473684,0.21052631578947367,0.314880130667631,0.2876464258425903,1.0
Pombalia verticillata,0.0,0.0,0.0,0.0,66.0
Portulaca amilis,1.0,1.0,0.43067655807339306,0.43067655807339306,4.0
Portulaca pilosa,0.1,0.4,0.07839826897867534,0.23513293543577352,6.0
Potentilla argentea,0.25,0.375,0.18873103118020407,0.25196670687211836,4.0
Potentilla thurberi,0.0,0.0,0.0,0.0,72.0
Primula hendersonii,0.625,0.875,0.6774061517901412,0.805724004420074,1.0
Primula tetrandra,1.0,1.0,0.5,0.5,3.0
Prunella vulgaris,0.07936507936507936,0.14285714285714285,1.0,0.932499536359304,1.0
Prunus americana,0.028985507246376812,0.11594202898550725,0.17630010660342915,0.3244877629096515,3.0
Prunus andersonii,0.0,0.25,0.0,0.10253313861822189,13.0
Prunus cerasifera,0.25,0.25,0.11751610475642714,0.11751610475642714,9.0
Pseudognaphalium californicum,0.08333333333333333,0.25,0.06943122193677728,0.1669760824395707,8.0
Pulsatilla nuttalliana,0.125,0.25,0.2172607128522299,0.23883523895762943,2.0
Pycnanthemum tenuifolium,0.0330188679245283,0.0660377358490566,0.6371130896657825,0.6638933635740686,2.0
Quercus cornelius-mulleri,0.25,0.25,0.3903800499921017,0.3903800499921017,1.0
Quercus macrocarpa,0.047619047619047616,0.09523809523809523,0.09478836436955079,0.09403828594560884,4.0
Quercus phellos,0.1111111111111111,0.2222222222222222,0.2172607128522299,0.22687206682406993,2.0
Quercus stellata,0.0,0.0,0.0,0.0,65.0
Quercus virginiana,0.0,0.0,0.0,0.0,24.0
Quercus wislizeni,0.3333333333333333,0.3333333333333333,0.20210734650054757,0.20210734650054757,4.0
Rhexia cubensis,0.0,0.0,0.0,0.0,2509.0
Rhizophora mangle,0.0,0.0,0.0,0.0,126.0
Rhododendron maximum,0.3076923076923077,0.6153846153846154,0.3088720787393925,0.4431517688830918,4.0
Rhodotypos scandens,0.25,0.25,0.3794140541514857,0.3794140541514857,1.0
Rhynchospora latifolia,0.0,0.0,0.0,0.0,45.0
Ribes americanum,0.25,0.25,0.13905617951077562,0.13905617951077562,6.0
Ribes glandulosum,0.0,0.0,0.0,0.0,259.0
Ribes montigenum,0.0,1.0,0.0,0.23540891336663824,18.0
Ribes rubrum,0.2,0.4,0.14782949091545264,0.25466399603514783,6.0
Romulea rosea,0.0,0.5,0.0,0.1710330840677181,11.0
Rosa acicularis,0.1282051282051282,0.23076923076923078,0.3953144612881589,0.39818886458095243,4.0
Rosa blanda,0.1,0.2,0.13698471029831177,0.16409684779660236,7.0
Rosa palustris,0.375,0.375,0.4768262035220373,0.3548130801896523,3.0
Rotanthella floridana,0.5,0.5,0.38685280723454163,0.38685280723454163,2.0
Rubus flagellaris,0.13043478260869565,0.21739130434782608,0.2899773651602119,0.2578648525805491,3.0
Rubus odoratus,0.2,0.275,0.7162874455029682,0.5734699278796378,2.0
Rudbeckia hirta,0.03355704697986577,0.06040268456375839,1.0,0.9281778704499036,1.0
Rudbeckia missouriensis,0.25,0.5,0.16812753627111746,0.27066067488933937,4.0
Ruellia nudiflora,0.2,0.6,0.10699313236726378,0.29067974929216256,8.0
Sagittaria engelmanniana,0.0,0.0,0.0,0.0,65.0
Sagittaria graminea,0.0,0.0,0.0,0.0,140.0
Sairocarpus coulterianus,0.6666666666666666,1.0,0.4367467095119258,0.5435875137737161,3.0
Salix bebbiana,0.0,0.0,0.0,0.0,141.0
Salix commutata,0.5,1.0,0.21840743681816419,0.368414229926502,6.0
Salix discolor,0.15384615384615385,0.23076923076923078,0.5925846332364245,0.4845668440114707,1.0
Salix exigua,0.3333333333333333,0.3333333333333333,0.20210734650054757,0.20210734650054757,4.0
Salix gooddingii,0.4,0.6,0.4412576003965278,0.5242333284816468,1.0
Salix laevigata,0.0,0.0,0.0,0.0,27.0
Salvia arizonica,0.0,0.0,0.0,0.0,3033.0
Salvia carduacea,0.25,0.25,0.1879516032875281,0.1879516032875281,5.0
Salvia coccinea,0.07407407407407407,0.16666666666666666,0.49435723575344837,0.49461478202641473,1.0
Salvia columbariae,0.1,0.25,0.22400556151517556,0.2507988144974464,2.0
Salvia dorrii,0.125,0.25,0.27108847097297994,0.27987354134278225,3.0
Salvia leucophylla,0.1951219512195122,0.2682926829268293,0.8357804136936722,0.6405368255834095,1.0
Salvia lyrata,0.22727272727272727,0.45454545454545453,0.6122496142821666,0.564873123952922,1.0
Salvia munzii,0.18181818181818182,0.36363636363636365,0.20829366581033185,0.3101244213980825,2.0
Sanguinaria canadensis,0.19148936170212766,0.23404255319148937,0.9052116356304495,0.6544542156891934,1.0
Sanicula crassicaulis,0.15,0.25,0.46900009332067494,0.37392695538678933,1.0
Scandix pecten-veneris,0.0,0.0,0.0,0.0,33.0
Sedum divergens,0.3333333333333333,0.6666666666666666,0.13565197343244778,0.242492777694238,10.0
Sedum oregonense,0.0,1.0,0.0,0.27023815442731974,12.0
Sedum pulchellum,0.2,0.4,0.14606834984270645,0.22904407792782547,4.0
Sedum sarmentosum,0.0,0.0,0.0,0.0,240.0
Sedum stenopetalum,0.2,0.2,0.24890832702259466,0.24890832702259466,2.0
Senecio vulgaris,0.25,0.5,0.18507983333513942,0.3188720916180222,4.0
Senega cruciata,0.0,0.0,0.0,0.0,34.0
Senega curtissii,0.0,0.0,0.0,0.0,267.0
Senna marilandica,0.1,0.15,0.35895421017163476,0.2657202990929832,1.0
Senna obtusifolia,1.0,1.0,1.0,1.0,1.0
Sidalcea campestris,0.4444444444444444,0.4444444444444444,0.4378043742107727,0.4378043742107727,2.0
Sidalcea virgata,0.17391304347826086,0.30434782608695654,0.3967378179380473,0.3663856299659792,2.0
Sideroxylon celastrinum,0.2857142857142857,0.42857142857142855,0.22415199495126514,0.29634813598393245,3.0
Silphium asteriscus,0.17647058823529413,0.2647058823529412,0.6809047493604335,0.5436382816937975,1.0
Sisymbrium irio,0.4444444444444444,0.4444444444444444,0.4879424725442699,0.4879424725442699,1.0
Sisyrinchium montanum,0.5,0.5,0.3065735963827292,0.3065735963827292,3.0
Sixalix atropurpurea,0.22580645161290322,0.3870967741935484,0.7215194105726963,0.6457828446064522,1.0
Solanum americanum,0.0,0.0,0.0,0.0,246.0
Solanum umbelliferum,0.1111111111111111,0.3333333333333333,0.07414861528507456,0.19782868533367007,8.0
Solidago canadensis,0.05142857142857143,0.09714285714285714,0.9052116356304495,0.8724254212176658,1.0
Solidago curtisii,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Solidago fistulosa,0.2,0.3,0.3301376494471203,0.3839832193877036,1.0
Solidago juncea,0.0625,0.15625,0.40030566811860474,0.4734023576766663,2.0
Solidago odora,0.11764705882352941,0.23529411764705882,0.6313419460517602,0.6188441087156417,1.0
Solidago ptarmicoides,0.0,0.0,0.0,0.0,29.0
Solidago uliginosa,0.25,0.25,0.2354078440015845,0.2354078440015845,3.0
Sonchus arvensis,0.11267605633802817,0.18309859154929578,0.8669479898642711,0.7345844368503768,1.0
Sonchus asper,0.13043478260869565,0.1956521739130435,0.6961622681399229,0.5579252178599872,1.0
Spergularia rubra,0.2857142857142857,0.2857142857142857,0.265053101293003,0.265053101293003,2.0
Spiraea lucida,0.6666666666666666,0.6666666666666666,0.36926780146674987,0.36926780146674987,4.0
Spiranthes praecox,0.0,0.0,0.0,0.0,148.0
Spiranthes romanzoffiana,0.25,0.25,0.3903800499921017,0.3903800499921017,1.0
Sporobolus pumilus,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Stachys stebbinsii,0.2857142857142857,0.7142857142857143,0.24377484748737527,0.44792797122455336,3.0
Stanleya pinnata,0.1111111111111111,0.2222222222222222,0.29345568839744024,0.2789445356993973,1.0
Stenanthium densum,0.0,0.0,0.0,0.0,33.0
Stenanthium gramineum,0.07142857142857142,0.14285714285714285,0.2200917662980802,0.22016259084339884,1.0
Symphoricarpos longiflorus,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Symphyotrichum adnatum,0.0,0.0,0.0,0.0,170.0
Symphyotrichum chilense,0.15217391304347827,0.2608695652173913,0.7538142945344394,0.660907735800592,1.0
Symphyotrichum firmum,0.18181818181818182,0.36363636363636365,0.3052348839397012,0.3972617616678703,1.0
Symphyotrichum pratense,0.0,0.0,0.0,0.0,157.0
Symphyotrichum subspicatum,0.1935483870967742,0.41935483870967744,0.662791942031712,0.6786792557576828,1.0
Symphyotrichum tenuifolium,0.14285714285714285,0.21428571428571427,0.3052348839397012,0.2907506983937292,1.0
Syngonanthus flavidulus,1.0,1.0,0.3562071871080222,0.3562071871080222,6.0
Tamarix ramosissima,0.09523809523809523,0.19047619047619047,0.314880130667631,0.27395759676284726,1.0
Tecoma stans,0.15384615384615385,0.3076923076923077,0.715550648768261,0.6730965955978592,1.0
Tephrosia onobrychoides,0.0,0.0,0.0,0.0,2586.0
Tetradymia axillaris,0.0,0.0,0.0,0.0,314.0
Teucrium cubense,0.3333333333333333,0.3333333333333333,0.18154179253735267,0.18154179253735267,5.0
Thermopsis montana,0.6,0.8,0.9363792118010483,0.8457757741192056,1.0
Thymophylla tenuiloba,0.3333333333333333,0.3333333333333333,0.20210734650054757,0.20210734650054757,4.0
Tiedemannia filiformis,0.2,0.4,0.24890832702259466,0.3653243142018613,2.0
Torilis nodosa,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Tradescantia fluminensis,0.2857142857142857,0.42857142857142855,0.19783987238813033,0.2637586437855093,4.0
Tragopogon dubius,0.047619047619047616,0.047619047619047616,0.2200917662980802,0.1420400396336573,1.0
Tribulus terrestris,0.13333333333333333,0.2,0.314880130667631,0.2877554077073648,1.0
Trichostema parishii,0.5,0.5,0.5294362295028773,0.5294362295028773,1.0
Trifolium arvense,0.38461538461538464,0.46153846153846156,0.44192408887512147,0.42061528182331825,2.0
Trifolium hirtum,0.18181818181818182,0.30303030303030304,0.6399441431116328,0.5532949662805238,1.0
Trifolium incarnatum,0.32142857142857145,0.5,0.9363792118010483,0.7828843978730103,1.0
Trifolium repens,0.0375,0.07916666666666666,0.9337457765456111,0.9572416874849684,1.0
Trillium ovatum,0.2,0.6,0.3391602052736161,0.5228468221985149,1.0
Turnera ulmifolia,0.23809523809523808,0.2857142857142857,0.627507133061656,0.44459368165951657,1.0
Ulmus rubra,0.08333333333333333,0.08333333333333333,0.09478836436955079,0.08456675994043421,4.0
Vaccinium corymbosum,0.017964071856287425,0.05389221556886228,0.39375843764607205,0.47091878477908616,1.0
Vaccinium macrocarpon,0.1875,0.28125,0.6366587127404282,0.5192919563690622,1.0
Vaccinium uliginosum,0.3333333333333333,0.6666666666666666,0.18154179253735267,0.30835880936974625,5.0
Veratrum viride,0.0,0.0,0.0,0.0,30.0
Verbena canescens,0.0,1.0,0.0,0.27894294565112987,11.0
Verbena halei,0.1,0.3,0.09478836436955079,0.21120435154881742,4.0
Vernonia arkansana,0.25,0.5,0.4073174795910972,0.46444750361752696,2.0
Vernonia missurica,0.28125,0.3125,0.9363792118010483,0.6377460604577667,1.0
Vesper montanus,0.0,0.0,0.0,0.0,28.0
Viburnum acerifolium,0.10526315789473684,0.21052631578947367,0.16104258782393985,0.1829838228976104,4.0
Viburnum lentago,0.16666666666666666,0.16666666666666666,0.30260241349881345,0.30260241349881345,1.0
Viburnum nudum,0.0,0.0,0.0,0.0,24.0
Viburnum rafinesqueanum,0.0,0.0,0.0,0.0,21.0
Viburnum rhytidophyllum,0.0,0.0,0.0,0.0,659.0
Viburnum sieboldii,0.0,0.0,0.0,0.0,80.0
Vicia acutifolia,0.5,0.5,0.5032251913410369,0.5032251913410369,1.0
Vicia benghalensis,0.12857142857142856,0.2,0.92663607790064,0.775199547467952,1.0
Vinca minor,0.1891891891891892,0.2702702702702703,0.7846170207230131,0.6162474558836489,1.0
Viola lobata,0.0,0.5,0.0,0.1710330840677181,11.0
Viola pedata,0.14285714285714285,0.2,0.43042149375026467,0.3534713666736034,2.0
Viola sempervirens,1.0,1.0,0.3333333333333333,0.3333333333333333,7.0
Vitis rotundifolia,0.25,0.25,0.13012668333070054,0.13012668333070054,7.0
Wahlenbergia marginata,0.0,0.0,0.0,0.0,43.0
Wisteria frutescens,0.5833333333333334,0.75,0.7314470771099789,0.7519195743085444,1.0
Xylorhiza cognata,0.42857142857142855,0.42857142857142855,0.36251035932378933,0.36251035932378933,2.0
Yucca campestris,0.0,0.14285714285714285,0.0,0.06591877139737895,17.0
Zanthoxylum americanum,0.09523809523809523,0.19047619047619047,0.16421958630632805,0.17784825687665676,4.0
Zephyranthes simpsonii,0.0,0.0,0.0,0.0,1343.0
Zizia aurea,0.025,0.0375,0.5271064966405457,0.4129940823677773,1.0
