plant,recall@10,recall@20,ndcg@10,ndcg@20,rank_first
Abutilon hypoleucum,0.0,0.0,0.0,0.0,314.0
Abutilon theophrasti,0.13333333333333333,0.13333333333333333,0.29849003527675555,0.2313814480163251,1.0
Acer pensylvanicum,0.0,0.0,0.0,0.0,56.0
Achyronychia cooperi,0.25,0.75,0.24630238874073,0.45279116230698757,2.0
Acmella repens,0.2631578947368421,0.3684210526315789,0.5391870169376467,0.4322108379680272,1.0
Acmispon maritimus,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Adelinia grandis,0.25,0.375,0.46582309483828666,0.42684375403756397,1.0
Adenostoma sparsifolium,0.5,1.0,0.38685280723454163,0.5287217091005357,2.0
Aesculus californica,0.10869565217391304,0.2391304347826087,0.611019150498302,0.6037000898591688,1.0
Ageratina adenophora,0.0,0.0,0.0,0.0,157.0
Ageratina aromatica,0.07692307692307693,0.15384615384615385,0.2200917662980802,0.2388141577084763,1.0
Agrimonia parviflora,0.0,0.0,0.0,0.0,74.0
Allium geyeri,0.0,0.0,0.0,0.0,26.0
Amaranthus palmeri,0.0,0.0,0.0,0.0,580.0
Ambrosia ambrosioides,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Ambrosia psilostachya,0.0,0.0,0.0,0.0,41.0
Amelanchier laevis,0.0,0.0,0.0,0.0,2853.0
Amsonia tomentosa,0.5,0.5,0.29127873064148246,0.29127873064148246,4.0
Angelica capitellata,0.3333333333333333,0.5714285714285714,0.8006937664098821,0.6971852709095223,1.0
Anisocarpus madioides,0.0,1.0,0.0,0.23137821315975915,19.0
Anisocoma acaulis,0.0,0.0,0.0,0.0,85.0
Anthriscus sylvestris,0.05405405405405406,0.08108108108108109,0.29345568839744024,0.22777135767692594,1.0
Apios americana,0.09090909090909091,0.15151515151515152,0.4085359184257956,0.3354778719751994,1.0
Arabidopsis thaliana,0.0,0.0,0.0,0.0,106.0
Aralia racemosa,0.0,0.07142857142857142,0.0,0.04455257454866285,15.0
Arctostaphylos bakeri,1.0,1.0,0.6509209298071326,0.6509209298071326,2.0
Arctostaphylos hookeri,0.3333333333333333,0.6666666666666666,0.23463936301137822,0.35195904451706733,3.0
Arctostaphylos manzanita,0.21428571428571427,0.35714285714285715,0.4373524791503101,0.44141789247866176,1.0
Arctostaphylos nevadensis,0.5,0.5,0.3191471544989227,0.3191471544989227,4.0
Arnoglossum atriplicifolium,0.07692307692307693,0.15384615384615385,0.400023248309252,0.36657515413752706,1.0
Arnoglossum ovatum,0.0,1.0,0.0,0.27023815442731974,12.0
Arnoglossum plantagineum,0.0,0.0,0.0,0.0,82.0
Asclepias californica,0.16666666666666666,0.6666666666666666,0.09546043308946733,0.319513624830695,8.0
Asclepias incarnata,0.03501945525291829,0.06614785992217899,0.9216017310213247,0.8774449588212474,1.0
Asclepias linaria,0.3333333333333333,0.3333333333333333,0.16716045496620227,0.16716045496620227,6.0
Asclepias speciosa,0.08433734939759036,0.18072289156626506,0.7027284035579431,0.7361912598276003,1.0
Asclepias tomentosa,0.6666666666666666,0.6666666666666666,0.3152014104491349,0.3152014104491349,6.0
Asclepias viridis,0.3888888888888889,0.3888888888888889,0.7471589728148226,0.5158255109540277,1.0
Asimina obovata,0.0,0.0,0.0,0.0,191.0
Asimina reticulata,0.0,0.0,0.0,0.0,51.0
Asparagus officinalis,0.17647058823529413,0.23529411764705882,0.5252098581198154,0.41081959141676094,2.0
Astragalus alpinus,0.25,0.375,0.2574406717600568,0.323875955033033,2.0
Astragalus cicer,0.5555555555555556,0.6666666666666666,0.4944492952827405,0.5519533163694706,2.0
Astragalus crotalariae,0.0,1.0,0.0,0.27023815442731974,12.0
Astragalus douglasii,0.15384615384615385,0.23076923076923078,0.1396181455537491,0.16624771646171535,7.0
Astragalus flexuosus,0.3333333333333333,0.6666666666666666,0.23463936301137822,0.3655413531795754,3.0
Astragalus whitneyi,0.25,0.5,0.13905617951077562,0.232674182198372,6.0
Atriplex canescens,0.16666666666666666,0.4166666666666667,0.35895421017163476,0.4666760174811693,1.0
Aureolaria pectinata,0.0,0.0,0.0,0.0,85.0
Baccharis sergiloides,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.46927872602275644,1.0
Balsamorhiza hookeri,0.6,0.6,0.3896266367619439,0.3896266367619439,3.0
Baptisia aberrans,0.0,0.0,0.0,0.0,2175.0
Baptisia sphaerocarpa,0.3,0.4,0.27584715417186634,0.3259555013411019,2.0
Barbarea orthoceras,0.045454545454545456,0.09090909090909091,0.13886244387355456,0.1269240375697881,2.0
Bebbia juncea,0.17543859649122806,0.2807017543859649,1.0,0.8555717189370436,1.0
Berberis aquifolium,0.13333333333333333,0.2,0.7222954974312067,0.5785837573124074,1.0
Berberis trifoliolata,0.14285714285714285,0.42857142857142855,0.13743816645714543,0.27504361355980383,3.0
Berlandiera lyrata,0.15384615384615385,0.38461538461538464,0.17947710508581738,0.28653414062040444,3.0
Bidens aristosa,0.16279069767441862,0.23255813953488372,0.7909506325094736,0.6204940397656902,1.0
Bidens polylepis,0.17647058823529413,0.23529411764705882,0.37148910739409025,0.303774453325401,1.0
Boerhavia wrightii,1.0,1.0,0.3010299956639812,0.3010299956639812,9.0
Boltonia diffusa,0.0,0.0,0.0,0.0,159.0
Borodinia laevigata,0.0,0.0,0.0,0.0,60.0
Bouteloua curtipendula,0.0,0.0,0.0,0.0,274.0
Bouteloua dactyloides,0.0,0.0,0.0,0.0,48.0
Bouteloua hirsuta,0.0,1.0,0.0,0.24465054211822604,16.0
Brasenia schreberi,0.0,0.0,0.0,0.0,735.0
Brassica tournefortii,0.35714285714285715,0.42857142857142855,0.6025064803817582,0.5360141806726707,1.0
Brickellia desertorum,0.0,0.0,0.0,0.0,56.0
Bromus inermis,0.25,0.5,0.16812753627111746,0.27702129733934966,4.0
Buchnera americana,0.0,0.0,0.0,0.0,92.0
Bursera microphylla,1.0,1.0,0.2890648263178879,0.2890648263178879,10.0
Callicarpa americana,0.0625,0.125,0.13886244387355456,0.14061582174073772,2.0
Callirhoe leiocarpa,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.23463936301137822,3.0
Calochortus elegans,0.0,0.0,0.0,0.0,128.0
Calochortus eurycarpus,0.5,0.5,0.38685280723454163,0.38685280723454163,2.0
Calochortus invenustus,0.25,0.25,0.19519002499605084,0.19519002499605084,3.0
Calochortus palmeri,0.0,0.0,0.0,0.0,24.0
Calochortus subalpinus,1.0,1.0,0.43067655807339306,0.43067655807339306,4.0
Calochortus superbus,0.0,0.5,0.0,0.14434031438272124,18.0
Calochortus uniflorus,0.0,0.0,0.0,0.0,28.0
Calystegia purpurata,0.2857142857142857,0.2857142857142857,0.3108658234453849,0.3108658234453849,2.0
Camassia scilloides,0.15625,0.15625,0.6325414799409712,0.4082216177004323,1.0
Camissoniopsis bistorta,0.3333333333333333,0.3333333333333333,0.23302004682234417,0.23302004682234417,5.0
Cardamine diphylla,0.14285714285714285,0.14285714285714285,0.13743816645714543,0.13743816645714543,3.0
Cardamine nuttallii,0.0,0.0,0.0,0.0,293.0
Cardiospermum halicacabum,0.0,0.0,0.0,0.0,2898.0
Carica papaya,0.0,0.0,0.0,0.0,35.0
Cartrema americana,0.5,0.5,0.6131471927654584,0.6131471927654584,1.0
Castanea dentata,0.1875,0.1875,0.40350157154648036,0.3002511909040992,1.0
Castanea mollissima,0.09090909090909091,0.09090909090909091,0.06362078819895173,0.05994083762128167,10.0
Castilleja attenuata,0.0,0.0,0.0,0.0,247.0
Castilleja densiflora,0.6666666666666666,0.6666666666666666,0.6364391809889587,0.6364391809889587,1.0
Castilleja rhexiifolia,0.4,0.8,0.2826335043946801,0.46336780254124743,3.0
Ceanothus americanus,0.035211267605633804,0.06338028169014084,0.611019150498302,0.5378858801241083,1.0
Ceanothus verrucosus,0.6666666666666666,0.6666666666666666,0.49818925746641285,0.49818925746641285,2.0
Cenchrus setaceus,0.0,0.0,0.0,0.0,1046.0
Centaurea cyanus,0.11475409836065574,0.18032786885245902,0.7605591431973849,0.6268760027325778,1.0
Centromadia pungens,0.23076923076923078,0.3076923076923077,0.4373524791503101,0.41773558076501005,1.0
Cerastium fontanum,0.14285714285714285,0.2857142857142857,0.11838279295536291,0.18873959619507008,4.0
Cerastium velutinum,0.0,0.0,0.0,0.0,75.0
Ceratiola ericoides,1.0,1.0,0.3010299956639812,0.3010299956639812,9.0
Cercis occidentalis,0.15384615384615385,0.23076923076923078,0.35895421017163476,0.3502229165521579,1.0
Cercocarpus montanus,0.0,0.0,0.0,0.0,277.0
Chaenactis glabriuscula,0.11904761904761904,0.2619047619047619,0.6235744328990732,0.6094164831315817,1.0
Chamaenerion angustifolium,0.10416666666666667,0.19791666666666666,1.0,0.961615361834617,1.0
Chimaphila maculata,1.0,1.0,0.6052602440527057,0.6052602440527057,2.0
Chimaphila umbellata,0.5555555555555556,0.8888888888888888,0.6230734794245023,0.8085229057814424,1.0
Chiococca alba,0.0,0.0,0.0,0.0,63.0
Chorispora tenella,0.3333333333333333,0.6666666666666666,0.2960819109658652,0.41933775015858876,2.0
Chorizanthe rigida,1.0,1.0,0.38685280723454163,0.38685280723454163,5.0
Chromolaena odorata,0.07317073170731707,0.13414634146341464,0.643121141594021,0.5985936739071465,1.0
Chrysobalanus icaco,0.05,0.2,0.1100458831490401,0.17293129312954528,3.0
Chrysolepis chrysophylla,0.5,0.5,0.21840743681816419,0.21840743681816419,6.0
Chrysothamnus viscidiflorus,0.13953488372093023,0.23255813953488372,0.6754160255557639,0.5797705021356855,1.0
Chylismia cardiophylla,0.6666666666666666,0.6666666666666666,0.6364391809889587,0.6364391809889587,1.0
Cirsium andersonii,0.2727272727272727,0.5454545454545454,0.45374257454118555,0.5893549567547703,1.0
Cirsium occidentale,0.15,0.275,0.6780494608112013,0.6217165831909126,1.0
Cirsium remotifolium,0.6666666666666666,1.0,0.38364913903790027,0.5009688205435894,4.0
Cirsium undulatum,0.14285714285714285,0.30612244897959184,0.6726934039987302,0.7176605493178033,1.0
Clarkia cylindrica,0.0,0.3333333333333333,0.0,0.1125388887954676,17.0
Clarkia rhomboidea,0.5,0.5,0.5205067333228022,0.5205067333228022,1.0
Claytonia gypsophiloides,0.0,0.0,0.0,0.0,73.0
Claytonia perfoliata,0.14285714285714285,0.23809523809523808,0.38113435412202007,0.3184192779480861,1.0
Claytonia sibirica,0.4,0.6,0.5388856921828066,0.6597559305165953,1.0
Clematis virginiana,0.050359712230215826,0.08633093525179857,0.793584067764911,0.6937681631334294,1.0
Cliftonia monophylla,0.0,0.0,0.0,0.0,1724.0
Clinopodium chandleri,1.0,1.0,0.38685280723454163,0.38685280723454163,5.0
Cochemiea dioica,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.23463936301137822,3.0
Collinsia verna,0.16,0.16,0.5541432109622959,0.3576259347258153,1.0
Colocasia esculenta,1.0,1.0,0.6309297535714575,0.6309297535714575,2.0
Comarum palustre,0.0,0.25,0.0,0.08887792306803073,20.0
Commelina diffusa,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.46927872602275644,1.0
Comptonia peregrina,0.0,0.2,0.0,0.09460634670666435,11.0
Conium maculatum,0.046875,0.078125,0.3120490772217807,0.2744448439965214,2.0
Cordylanthus rigidus,0.3,0.3,0.4373524791503101,0.4373524791503101,1.0
Coreopsis leavenworthii,0.13333333333333333,0.2,0.22400556151517556,0.21455730453136096,2.0
Cornus foemina,0.4,0.4,0.32097939710179135,0.32097939710179135,2.0
Corydalis aurea,0.2,0.2,0.10209739512291163,0.10209739512291163,9.0
Crataegus crus-galli,0.10526315789473684,0.10526315789473684,0.17318663334822615,0.11550420702838875,4.0
Crotalaria rotundifolia,0.0,0.0,0.0,0.0,81.0
Croton michauxii,0.0,0.0,0.0,0.0,122.0
Cucumis melo,0.08695652173913043,0.13043478260869565,0.29345568839744024,0.22172501065986286,1.0
Cydonia oblonga,0.0,0.0,0.0,0.0,43.0
Cylindropuntia echinocarpa,0.3333333333333333,0.6666666666666666,0.3936948167222715,0.5454851402046296,1.0
Cynoglossum officinale,0.24242424242424243,0.42424242424242425,0.8200685179888284,0.7458436930390152,1.0
Delphinium treleasei,0.0,0.0,0.0,0.0,40.0
Delphinium variegatum,0.0,0.6666666666666666,0.0,0.21937969305725782,17.0
Desmodium canadense,0.19047619047619047,0.2857142857142857,0.8318477135310892,0.6805357806510742,1.0
Desmodium sessilifolium,0.0,0.07142857142857142,0.0,0.0468068519596648,13.0
Diapensia lapponica,0.125,0.125,0.0901000086523677,0.0901000086523677,6.0
Dicentra eximia,0.3333333333333333,0.5,0.48864468918810133,0.5354286887429724,1.0
Dichanthelium clandestinum,0.0,0.2,0.0,0.08681077623592635,14.0
Dichelostemma volubile,0.0,0.0,0.0,0.0,46.0
Dieteria canescens,0.17647058823529413,0.29411764705882354,0.39327839964630634,0.3545587640207698,1.0
Diodia virginiana,0.0,0.0,0.0,0.0,36.0
Diospyros virginiana,0.09090909090909091,0.09090909090909091,0.24890832702259466,0.1606373070201721,2.0
Diplacus aurantiacus,0.0,0.2222222222222222,0.0,0.11923862535300643,13.0
Diplacus brevipes,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.46927872602275644,1.0
Dipterostemon capitatus,0.13333333333333333,0.3333333333333333,0.2863459897524693,0.3418875018126819,1.0
Dithyrea californica,1.0,1.0,0.43067655807339306,0.43067655807339306,4.0
Draba verna,0.0,0.0,0.0,0.0,28.0
Dryas hookeriana,0.0,0.0,0.0,0.0,2665.0
Dudleya edulis,0.6666666666666666,0.6666666666666666,0.5734133100049832,0.5734133100049832,2.0
Dysphania ambrosioides,0.0,0.0,0.0,0.0,26.0
Echinocereus fendleri,0.0,0.0,0.0,0.0,227.0
Ehretia anacua,1.0,1.0,0.519301112470348,0.519301112470348,4.0
Elaeagnus angustifolia,0.18181818181818182,0.2727272727272727,0.2895229882348575,0.3215910950175404,1.0
Elephantopus tomentosus,0.36363636363636365,0.36363636363636365,0.4447551423209718,0.41902963672384447,1.0
Elymus virginicus,1.0,1.0,0.3010299956639812,0.3010299956639812,9.0
Epilobium brachycarpum,0.5,0.625,0.5684696591723852,0.6317053348642995,1.0
Eremalche exilis,0.5,1.0,0.21840743681816419,0.36027633868415837,6.0
Eremogone congesta,0.75,0.75,0.6542448095688422,0.6542448095688422,1.0
Ericameria cuneata,0.4,0.4,0.48522855511632257,0.48522855511632257,1.0
Ericameria parishii,0.4,0.5,0.48882922182497557,0.5406407853701507,1.0
Ericameria resinosa,0.0,0.0,0.0,0.0,3790.0
Erigeron divergens,0.0,0.0,0.0,0.0,32.0
Erigeron speciosus,0.14545454545454545,0.2727272727272727,0.7065443116025598,0.7119725273878467,2.0
Eriocaulon compressum,0.0,0.0,0.0,0.0,261.0
Eriodictyon angustifolium,1.0,1.0,0.3010299956639812,0.3010299956639812,9.0
Eriogonum gracile,0.0,0.25,0.0,0.09550669086270785,16.0
Eriogonum incanum,0.0,0.0,0.0,0.0,62.0
Eriogonum plumatella,0.15,0.2,0.39327839964630634,0.2921936761516891,1.0
Erodium cicutarium,0.10204081632653061,0.20408163265306123,0.6086182388744241,0.570762791120166,1.0
Eryngium aristulatum,0.5,1.0,0.6131471927654584,0.7741900178546666,1.0
